_row_index,cve_id,commit_hash,repo_name,repo_url,commit_urls,source_file,language,_language,_language_source,selection_source,cwe_ids,cwe_tokens,multiple_language
8640,CVE-2021-26676,58d397ba74873384aee449690a9070bacd5676fa,git.kernel.org/pub/scm/network/connman/connman,https://github.com/search?q=connman&type=repositories,https://github.com/search?q=58d397ba74873384aee449690a9070bacd5676fa&type=commits,cvelistV5/cves/2021/26xxx/CVE-2021-26676.json,JSON,JSON,csv,references_fallback,,,false
8641,CVE-2021-26676,a74524b3e3fad81b0fd1084ffdf9f2ea469cd9b1,git.kernel.org/pub/scm/network/connman/connman,https://github.com/search?q=connman&type=repositories,https://github.com/search?q=a74524b3e3fad81b0fd1084ffdf9f2ea469cd9b1&type=commits,cvelistV5/cves/2021/26xxx/CVE-2021-26676.json,JSON,JSON,csv,references_fallback,,,false
8642,CVE-2021-26707,11e5dd56de8a6aed0b1ed022089dbce6968d82a5,github.com/jonschlinkert/merge-deep,https://github.com/jonschlinkert/merge-deep,https://github.com/jonschlinkert/merge-deep/commit/11e5dd56de8a6aed0b1ed022089dbce6968d82a5,cvelistV5/cves/2021/26xxx/CVE-2021-26707.json,YAML,YAML,csv,references_fallback,CWE-1321,CWE-1321,true
8647,CVE-2021-26910,97d8a03cad19501f017587cc4e47d8418273834b,github.com/netblue30/firejail,https://github.com/netblue30/firejail,https://github.com/netblue30/firejail/commit/97d8a03cad19501f017587cc4e47d8418273834b,cvelistV5/cves/2021/26xxx/CVE-2021-26910.json,JSON,JSON,csv,references_fallback,CWE-367,CWE-367,false
8660,CVE-2021-27135,82ba55b8f994ab30ff561a347b82ea340ba7075c,github.com/ThomasDickey/xterm-snapshots,https://github.com/ThomasDickey/xterm-snapshots,https://github.com/ThomasDickey/xterm-snapshots/commit/82ba55b8f994ab30ff561a347b82ea340ba7075c,cvelistV5/cves/2021/27xxx/CVE-2021-27135.json,HTML,HTML,csv,references_fallback,,,true
8683,CVE-2021-27736,c66fb689d50010662f705d5b585c6388ce555dbd,github.com/FusionAuth/fusionauth-samlv2,https://github.com/FusionAuth/fusionauth-samlv2,https://github.com/FusionAuth/fusionauth-samlv2/commit/c66fb689d50010662f705d5b585c6388ce555dbd,cvelistV5/cves/2021/27xxx/CVE-2021-27736.json,XML,XML,csv,references_fallback,CWE-611,CWE-611,true
8692,CVE-2021-28091,076a37d7f0eb74001127481da2d355683693cde9,git.entrouvert.org/lasso.git,https://git.entrouvert.org/lasso.git,https://git.entrouvert.org/lasso.git/commit/?id=076a37d7f0eb74001127481da2d355683693cde9,cvelistV5/cves/2021/28xxx/CVE-2021-28091.json,JSON,JSON,csv,references_fallback,CWE-347,CWE-347,false
8701,CVE-2021-28373,4949e1a59059d9e72ba7a98f783cec312c06c6d2,git.tt-rss.org/fox/tt-rss.git,https://git.tt-rss.org/fox/tt-rss.git,https://git.tt-rss.org/fox/tt-rss/commit/4949e1a59059d9e72ba7a98f783cec312c06c6d2,cvelistV5/cves/2021/28xxx/CVE-2021-28373.json,JSON,JSON,csv,references_fallback,CWE-863,CWE-863,false
8708,CVE-2021-28832,939df0e7fd55a9840dbd4fb3c907315e2a5ef446,github.com/VSCodeVim/Vim,https://github.com/VSCodeVim/Vim,https://github.com/VSCodeVim/Vim/commit/939df0e7fd55a9840dbd4fb3c907315e2a5ef446,cvelistV5/cves/2021/28xxx/CVE-2021-28832.json,JSON,JSON,csv,references_fallback,,,false
8719,CVE-2021-28961,9df7ea4d66644df69fcea18b36bc465912ffc,github.com/openwrt/luci,https://github.com/openwrt/luci,https://github.com/openwrt/luci/commit/9df7ea4d66644df69fcea18b36bc465912ffc,cvelistV5/cves/2021/28xxx/CVE-2021-28961.json,Lua,Lua,csv,references_fallback,CWE-78,CWE-78,false
8721,CVE-2021-28967,fc5dc53397677464099e80629e785a25718bf5ec,github.com/Gimly/vscode-matlab,https://github.com/Gimly/vscode-matlab,https://github.com/Gimly/vscode-matlab/commit/fc5dc53397677464099e80629e785a25718bf5ec,cvelistV5/cves/2021/28xxx/CVE-2021-28967.json,JSON,JSON,csv,references_fallback,,,false
8739,CVE-2021-29261,5d7bf1fd98bfe2cd2080863a3c95ce099b898075,github.com/sveltejs/language-tools,https://github.com/sveltejs/language-tools,https://github.com/sveltejs/language-tools/commit/5d7bf1fd98bfe2cd2080863a3c95ce099b898075,cvelistV5/cves/2021/29xxx/CVE-2021-29261.json,JSON,JSON,csv,references_fallback,,,false
8746,CVE-2021-29418,3f19a056c4eb808ea4a29f234274c67bc5a848f4,github.com/rs/node-netmask,https://github.com/rs/node-netmask,https://github.com/rs/node-netmask/commit/3f19a056c4eb808ea4a29f234274c67bc5a848f4,cvelistV5/cves/2021/29xxx/CVE-2021-29418.json,JSON,JSON,csv,references_fallback,CWE-20,CWE-20,false
8778,CVE-2021-29505,24fac82191292c6ae25f94508d28b9823f83624f,github.com/x-stream/xstream.git,https://github.com/x-stream/xstream,https://github.com/x-stream/xstream/commit/24fac82191292c6ae25f94508d28b9823f83624f,cvelistV5/cves/2021/29xxx/CVE-2021-29505.json,HTML,HTML,csv,references_fallback,CWE-502;CWE-94,CWE-502;CWE-94,true
8779,CVE-2021-29505,f0c4a8d861b68ffc3119cfbbbd632deee624e227,github.com/x-stream/xstream.git,https://github.com/x-stream/xstream,https://github.com/x-stream/xstream/commit/f0c4a8d861b68ffc3119cfbbbd632deee624e227,cvelistV5/cves/2021/29xxx/CVE-2021-29505.json,HTML,HTML,csv,references_fallback,CWE-502;CWE-94,CWE-502;CWE-94,true
8791,CVE-2021-29658,bc0d212436f76d12cbdab287802fa5bc743f818a,github.com/jnbt/vscode-rufo,https://github.com/jnbt/vscode-rufo,https://github.com/jnbt/vscode-rufo/commit/bc0d212436f76d12cbdab287802fa5bc743f818a,cvelistV5/cves/2021/29xxx/CVE-2021-29658.json,Markdown,Markdown,csv,references_fallback,,,true
8792,CVE-2021-29662,3bba13c819d616514a75e089badd75002fd4f14e,github.com/houseabsolute/Data-Validate-IP,https://github.com/houseabsolute/Data-Validate-IP,https://github.com/houseabsolute/Data-Validate-IP/commit/3bba13c819d616514a75e089badd75002fd4f14e,cvelistV5/cves/2021/29xxx/CVE-2021-29662.json,Perl,Perl,csv,references_fallback,CWE-704,CWE-704,false
8794,CVE-2021-30004,a0541334a6394f8237a4393b7372693cd7e96f15,w1.fi/cgit/hostap,https://w1.fi/cgit/hostap,https://w1.fi/cgit/hostap/commit/?id=a0541334a6394f8237a4393b7372693cd7e96f15,cvelistV5/cves/2021/30xxx/CVE-2021-30004.json,JSON,JSON,csv,references_fallback,CWE-20,CWE-20,false
8800,CVE-2021-30027,4fc808d8fe8d8904f8525bb4231d854f45e23a19,github.com/mity/md4c,https://github.com/mity/md4c,https://github.com/mity/md4c/commit/4fc808d8fe8d8904f8525bb4231d854f45e23a19,cvelistV5/cves/2021/30xxx/CVE-2021-30027.json,Markdown,Markdown,csv,references_fallback,CWE-908,CWE-908,true
8802,CVE-2021-30070,27556a9a43aeaf308b33be224c2e70f2011574e6,github.com/hestiacp/hestiacp,https://github.com/hestiacp/hestiacp,https://github.com/hestiacp/hestiacp/commit/27556a9a43aeaf308b33be224c2e70f2011574e6,cvelistV5/cves/2021/30xxx/CVE-2021-30070.json,Shell,Shell,csv,references_fallback,,,false
8803,CVE-2021-30071,706314c12872c7607e96a73dfc77dbbddad2875e,github.com/hestiacp/hestiacp,https://github.com/hestiacp/hestiacp,https://github.com/hestiacp/hestiacp/commit/706314c12872c7607e96a73dfc77dbbddad2875e,cvelistV5/cves/2021/30xxx/CVE-2021-30071.json,HTML,HTML,csv,references_fallback,CWE-79,CWE-79,false
8805,CVE-2021-30124,c462bf5c6f0160d0199855d5f8ed76be8d9beac0,github.com/sandhje/vscode-phpmd,https://github.com/sandhje/vscode-phpmd,https://github.com/sandhje/vscode-phpmd/commit/c462bf5c6f0160d0199855d5f8ed76be8d9beac0,cvelistV5/cves/2021/30xxx/CVE-2021-30124.json,Markdown,Markdown,csv,references_fallback,,,true
8808,CVE-2021-30149,a71c44e03,gitlab.com/composr-foundation/composr,https://gitlab.com/composr-foundation/composr,https://gitlab.com/composr-foundation/composr/commit/a71c44e03,cvelistV5/cves/2021/30xxx/CVE-2021-30149.json,JSON,JSON,csv,references_fallback,CWE-434,CWE-434,false
8809,CVE-2021-30150,833a06466,gitlab.com/composr-foundation/composr,https://gitlab.com/composr-foundation/composr,https://gitlab.com/composr-foundation/composr/commit/833a06466,cvelistV5/cves/2021/30xxx/CVE-2021-30150.json,JSON,JSON,csv,references_fallback,CWE-79,CWE-79,false
8820,CVE-2021-30503,3effba525bdff7d4257e66a6815ff956d2bce8ac,github.com/hsimpson/vscode-glsllint,https://github.com/hsimpson/vscode-glsllint,https://github.com/hsimpson/vscode-glsllint/commit/3effba525bdff7d4257e66a6815ff956d2bce8ac,cvelistV5/cves/2021/30xxx/CVE-2021-30503.json,Markdown,Markdown,csv,references_fallback,,,true
8837,CVE-2021-31414,e19fb8e29cb48cadfd3238371e060d4ffd3384f9,github.com/LaurentTreguier/vscode-rpm-spec,https://github.com/LaurentTreguier/vscode-rpm-spec,https://github.com/LaurentTreguier/vscode-rpm-spec/commit/e19fb8e29cb48cadfd3238371e060d4ffd3384f9,cvelistV5/cves/2021/31xxx/CVE-2021-31414.json,JSON,JSON,csv,references_fallback,,,false
8861,CVE-2021-3184,8283e0fbec551f45f3f181cdb2cf29cddc23df66,github.com/MISP/MISP,https://github.com/MISP/MISP,https://github.com/MISP/MISP/commit/8283e0fbec551f45f3f181cdb2cf29cddc23df66,cvelistV5/cves/2021/3xxx/CVE-2021-3184.json,JSON,JSON,csv,references_fallback,CWE-79,CWE-79,false
8863,CVE-2021-31870,292650f04c2b5348b4efbad61fb014ed09b4f3f2,git.kernel.org/pub/scm/libs/klibc/klibc,https://github.com/search?q=klibc&type=repositories,https://github.com/search?q=292650f04c2b5348b4efbad61fb014ed09b4f3f2&type=commits,cvelistV5/cves/2021/31xxx/CVE-2021-31870.json,JSON,JSON,csv,references_fallback,CWE-190,CWE-190,false
8864,CVE-2021-31871,2e48a12ab1e30d43498c2d53e878a11a1b5102d5,git.kernel.org/pub/scm/libs/klibc/klibc,https://github.com/search?q=klibc&type=repositories,https://github.com/search?q=2e48a12ab1e30d43498c2d53e878a11a1b5102d5&type=commits,cvelistV5/cves/2021/31xxx/CVE-2021-31871.json,JSON,JSON,csv,references_fallback,CWE-190,CWE-190,false
8865,CVE-2021-31872,9b1c91577aef7f2e72c3aa11a27749160bd278ff,git.kernel.org/pub/scm/libs/klibc/klibc,https://github.com/search?q=klibc&type=repositories,https://github.com/search?q=9b1c91577aef7f2e72c3aa11a27749160bd278ff&type=commits,cvelistV5/cves/2021/31xxx/CVE-2021-31872.json,JSON,JSON,csv,references_fallback,CWE-190,CWE-190,false
8866,CVE-2021-31873,a31ae8c508fc8d1bca4f57e9f9f88127572d5202,git.kernel.org/pub/scm/libs/klibc/klibc,https://github.com/search?q=klibc&type=repositories,https://github.com/search?q=a31ae8c508fc8d1bca4f57e9f9f88127572d5202&type=commits,cvelistV5/cves/2021/31xxx/CVE-2021-31873.json,JSON,JSON,csv,references_fallback,CWE-190,CWE-190,false
8870,CVE-2021-31933,229302139e8d23bf6862183cf219b967f6e2fbc1,github.com/chamilo/chamilo-lms,https://github.com/chamilo/chamilo-lms,https://github.com/chamilo/chamilo-lms/commit/229302139e8d23bf6862183cf219b967f6e2fbc1,cvelistV5/cves/2021/31xxx/CVE-2021-31933.json,JSON,JSON,csv,references_fallback,CWE-706,CWE-706,false
8873,CVE-2021-32032,7e2e523a1c4e9ac7b9cc4fd551831f7639ed5ff9,git.trustedfirmware.org/TF-M/trusted-firmware-m.git,https://git.trustedfirmware.org/TF-M/trusted-firmware-m.git,https://git.trustedfirmware.org/TF-M/trusted-firmware-m.git/commit/?id=7e2e523a1c4e9ac7b9cc4fd551831f7639ed5ff9,cvelistV5/cves/2021/32xxx/CVE-2021-32032.json,JSON,JSON,csv,references_fallback,CWE-401,CWE-401,false
8902,CVE-2021-32607,5b4e60ae7124df0898975cb8f994f9f23db1fae3,github.com/smartstore/SmartStoreNET,https://github.com/smartstore/SmartStoreNET,https://github.com/smartstore/SmartStoreNET/commit/5b4e60ae7124df0898975cb8f994f9f23db1fae3,cvelistV5/cves/2021/32xxx/CVE-2021-32607.json,JSON,JSON,csv,references_fallback,,,false
8903,CVE-2021-32608,ae03d45e23734555a2aef0b0c3d33c21e076c20f,github.com/smartstore/SmartStoreNET,https://github.com/smartstore/SmartStoreNET,https://github.com/smartstore/SmartStoreNET/commit/ae03d45e23734555a2aef0b0c3d33c21e076c20f,cvelistV5/cves/2021/32xxx/CVE-2021-32608.json,JSON,JSON,csv,references_fallback,,,false
8904,CVE-2021-32610,7789ebb2f34f9e4adb3a4152ad0d1548930a9755,github.com/pear/Archive_Tar,https://github.com/pear/Archive_Tar,https://github.com/pear/Archive_Tar/commit/7789ebb2f34f9e4adb3a4152ad0d1548930a9755,cvelistV5/cves/2021/32xxx/CVE-2021-32610.json,JSON,JSON,csv,references_fallback,CWE-59,CWE-59,false
8911,CVE-2021-32623,8ae27da5a6f658011a5741b3210e715b0dc6213e,github.com/opencast/opencast,https://github.com/opencast/opencast,https://github.com/opencast/opencast/commit/8ae27da5a6f658011a5741b3210e715b0dc6213e,cvelistV5/cves/2021/32xxx/CVE-2021-32623.json,JSON,JSON,csv,references_fallback,CWE-776,CWE-776,false
8915,CVE-2021-32629,95559c01aaa7c061088a433040f31e8291fb09d0,github.com/bytecodealliance/wasmtime,https://github.com/bytecodealliance/wasmtime,https://github.com/bytecodealliance/wasmtime/commit/95559c01aaa7c061088a433040f31e8291fb09d0,cvelistV5/cves/2021/32xxx/CVE-2021-32629.json,TOML,TOML,csv,references_fallback,CWE-788,CWE-788,true
8936,CVE-2021-32660,aad98c544e59369901fe9e0a85f6357644dceb5c,github.com/backstage/backstage,https://github.com/backstage/backstage,https://github.com/backstage/backstage/commit/aad98c544e59369901fe9e0a85f6357644dceb5c,cvelistV5/cves/2021/32xxx/CVE-2021-32660.json,Markdown,Markdown,csv,references_fallback,CWE-77,CWE-77,false
8937,CVE-2021-32661,aad98c544e59369901fe9e0a85f6357644dceb5c,github.com/backstage/backstage,https://github.com/backstage/backstage,https://github.com/backstage/backstage/commit/aad98c544e59369901fe9e0a85f6357644dceb5c,cvelistV5/cves/2021/32xxx/CVE-2021-32661.json,Markdown,Markdown,csv,references_fallback,CWE-77,CWE-77,false
8971,CVE-2021-32712,dcb24eb5ec757c991b5a4e2ddced379e5820744d,github.com/shopware/shopware,https://github.com/shopware/shopware,https://github.com/shopware/shopware/commit/dcb24eb5ec757c991b5a4e2ddced379e5820744d,cvelistV5/cves/2021/32xxx/CVE-2021-32712.json,JSON,JSON,csv,references_fallback,CWE-200,CWE-200,false
8972,CVE-2021-32713,a0850ffbc6f581a8eb8425cc2bf77a0715e21e12,github.com/shopware/shopware,https://github.com/shopware/shopware,https://github.com/shopware/shopware/commit/a0850ffbc6f581a8eb8425cc2bf77a0715e21e12,cvelistV5/cves/2021/32xxx/CVE-2021-32713.json,JSON,JSON,csv,references_fallback,CWE-79,CWE-79,false
8977,CVE-2021-32724,436362fc6b588d9d561cbdb575260ca593c8dc56,github.com/check-spelling/check-spelling,https://github.com/check-spelling/check-spelling,https://github.com/check-spelling/check-spelling/commit/436362fc6b588d9d561cbdb575260ca593c8dc56,cvelistV5/cves/2021/32xxx/CVE-2021-32724.json,Shell,Shell,csv,references_fallback,CWE-532,CWE-532,true
8978,CVE-2021-32730,0a36dbcc5421d450366580217a47cc44d32f7257,github.com/xwiki/xwiki-platform.git,https://github.com/xwiki/xwiki-platform,https://github.com/xwiki/xwiki-platform/commit/0a36dbcc5421d450366580217a47cc44d32f7257,cvelistV5/cves/2021/32xxx/CVE-2021-32730.json,JSON,JSON,csv,references_fallback,CWE-352,CWE-352,false
8980,CVE-2021-32732,69548c0320cbd772540cf4668743e69f879812cf,github.com/xwiki/xwiki-platform.git,https://github.com/xwiki/xwiki-platform,https://github.com/xwiki/xwiki-platform/commit/69548c0320cbd772540cf4668743e69f879812cf,cvelistV5/cves/2021/32xxx/CVE-2021-32732.json,XML,XML,csv,references_fallback,CWE-352,CWE-352,false
8981,CVE-2021-32732,f0440dfcbba705e03f7565cd88893dde57ca3fa8,github.com/xwiki/xwiki-platform.git,https://github.com/xwiki/xwiki-platform,https://github.com/xwiki/xwiki-platform/commit/f0440dfcbba705e03f7565cd88893dde57ca3fa8,cvelistV5/cves/2021/32xxx/CVE-2021-32732.json,XML,XML,csv,references_fallback,CWE-352,CWE-352,true
8982,CVE-2021-32740,0d8a3127e35886ce9284810a7f2438bff6b43cbc,github.com/sporkmonger/addressable,https://github.com/sporkmonger/addressable,https://github.com/sporkmonger/addressable/commit/0d8a3127e35886ce9284810a7f2438bff6b43cbc,cvelistV5/cves/2021/32xxx/CVE-2021-32740.json,Markdown,Markdown,csv,references_fallback,CWE-400,CWE-400,false
8983,CVE-2021-32749,2ed414ed09b3bb4c478abc9366a1ff22024a33c9,github.com/fail2ban/fail2ban,https://github.com/fail2ban/fail2ban,https://github.com/fail2ban/fail2ban/commit/2ed414ed09b3bb4c478abc9366a1ff22024a33c9,cvelistV5/cves/2021/32xxx/CVE-2021-32749.json,Config,Config,csv,references_fallback,CWE-78,CWE-78,false
8984,CVE-2021-32749,410a6ce5c80dd981c22752da034f2529b5eee844,github.com/fail2ban/fail2ban,https://github.com/fail2ban/fail2ban,https://github.com/fail2ban/fail2ban/commit/410a6ce5c80dd981c22752da034f2529b5eee844,cvelistV5/cves/2021/32xxx/CVE-2021-32749.json,Config,Config,csv,references_fallback,CWE-78,CWE-78,false
8989,CVE-2021-32773,6ca4ffeca1e5877d44f835760ad89f18488d97e1,github.com/racket/racket,https://github.com/racket/racket,https://github.com/racket/racket/commit/6ca4ffeca1e5877d44f835760ad89f18488d97e1,cvelistV5/cves/2021/32xxx/CVE-2021-32773.json,JSON,JSON,csv,references_fallback,CWE-441,CWE-441,false
8993,CVE-2021-32785,dc672688dc1f2db7df8ad4abebc367116017a449,github.com/zmartzone/mod_auth_openidc.git,https://github.com/zmartzone/mod_auth_openidc,https://github.com/zmartzone/mod_auth_openidc/commit/dc672688dc1f2db7df8ad4abebc367116017a449,cvelistV5/cves/2021/32xxx/CVE-2021-32785.json,Dockerfile,Dockerfile,csv,references_fallback,CWE-134,CWE-134,true
8997,CVE-2021-32791,375407c16c61a70b56fdbe13b0d2c8f11398e92c,github.com/zmartzone/mod_auth_openidc.git,https://github.com/zmartzone/mod_auth_openidc,https://github.com/zmartzone/mod_auth_openidc/commit/375407c16c61a70b56fdbe13b0d2c8f11398e92c,cvelistV5/cves/2021/32xxx/CVE-2021-32791.json,Dockerfile,Dockerfile,csv,references_fallback,CWE-323;CWE-330,CWE-323;CWE-330,true
9008,CVE-2021-32811,f72a18dda8e9bf2aedb46168761668464a4be988,github.com/zopefoundation/Zope.git,https://github.com/zopefoundation/Zope,https://github.com/zopefoundation/Zope/commit/f72a18dda8e9bf2aedb46168761668464a4be988,cvelistV5/cves/2021/32xxx/CVE-2021-32811.json,reStructuredText,reStructuredText,csv,references_fallback,CWE-915,CWE-915,true
9011,CVE-2021-32814,38b011273bb92b83c61053ae2fcd80aa9320315c,github.com/skytable/skytable,https://github.com/skytable/skytable,https://github.com/skytable/skytable/commit/38b011273bb92b83c61053ae2fcd80aa9320315c#diff-1cdcf1a793c71ec658782437e4da7e3a37042bc1e2c12545942e9a14679c4b7e,cvelistV5/cves/2021/32xxx/CVE-2021-32814.json,TOML,TOML,csv,references_fallback,CWE-22,CWE-22,true
9013,CVE-2021-32817,ff6fad6e357699412d4e916273314e5e7af1500e,github.com/TryGhost/express-hbs,https://github.com/TryGhost/express-hbs,https://github.com/TryGhost/express-hbs/commit/ff6fad6e357699412d4e916273314e5e7af1500e,cvelistV5/cves/2021/32xxx/CVE-2021-32817.json,Markdown,Markdown,csv,references_fallback,CWE-200,CWE-200,false
9016,CVE-2021-32820,78c47a235c4ad7bc2674bddd8ec2721567ed8c72,github.com/express-handlebars/express-handlebars,https://github.com/express-handlebars/express-handlebars,https://github.com/express-handlebars/express-handlebars/commit/78c47a235c4ad7bc2674bddd8ec2721567ed8c72,cvelistV5/cves/2021/32xxx/CVE-2021-32820.json,Markdown,Markdown,csv,references_fallback,CWE-200,CWE-200,false
9050,CVE-2021-33204,0b6565ad378c358f8a6cd1d48ddc482eb7f854d3,github.com/pgpartman/pg_partman,https://github.com/pgpartman/pg_partman,https://github.com/pgpartman/pg_partman/commit/0b6565ad378c358f8a6cd1d48ddc482eb7f854d3,cvelistV5/cves/2021/33xxx/CVE-2021-33204.json,SQL,SQL,csv,references_fallback,,,true
9051,CVE-2021-3325,d6816e20da1a98bcdc6372d9c36a093df5238f4a,github.com/mikaku/Monitorix,https://github.com/mikaku/Monitorix,https://github.com/mikaku/Monitorix/commit/d6816e20da1a98bcdc6372d9c36a093df5238f4a,cvelistV5/cves/2021/3xxx/CVE-2021-3325.json,Perl,Perl,csv,references_fallback,,,false
9054,CVE-2021-33318,81d77c2f33aa912dbd032b34b9e184fc6e041d89,github.com/jchristn/IpMatcher,https://github.com/jchristn/IpMatcher,https://github.com/jchristn/IpMatcher/commit/81d77c2f33aa912dbd032b34b9e184fc6e041d89,cvelistV5/cves/2021/33xxx/CVE-2021-33318.json,XML,XML,csv,references_fallback,CWE-704,CWE-704,true
9081,CVE-2021-33641,50225f48c6b53e9d7c936681a06682404cb8ec4d,gitee.com/src-openeuler/byacc,https://gitee.com/src-openeuler/byacc,https://gitee.com/src-openeuler/byacc/commit/50225f48c6b53e9d7c936681a06682404cb8ec4d,cvelistV5/cves/2021/33xxx/CVE-2021-33641.json,JSON,JSON,csv,references_fallback,CWE-416,CWE-416,false
9082,CVE-2021-33642,50225f48c6b53e9d7c936681a06682404cb8ec4d,gitee.com/src-openeuler/byacc,https://gitee.com/src-openeuler/byacc,https://gitee.com/src-openeuler/byacc/commit/50225f48c6b53e9d7c936681a06682404cb8ec4d,cvelistV5/cves/2021/33xxx/CVE-2021-33642.json,JSON,JSON,csv,references_fallback,CWE-835,CWE-835,false
9088,CVE-2021-33806,447210530ceec72fb3374efecb0930ed359d2297,github.com/bdew-minecraft/bdlib,https://github.com/bdew-minecraft/bdlib,https://github.com/bdew-minecraft/bdlib/commit/447210530ceec72fb3374efecb0930ed359d2297,cvelistV5/cves/2021/33xxx/CVE-2021-33806.json,Scala,Scala,csv,references_fallback,CWE-502,CWE-502,false
9095,CVE-2021-34119,85fa76d77ed69927d24decf476e69bedc7691f48,github.com/michaelrsweet/htmldoc,https://github.com/michaelrsweet/htmldoc,https://github.com/michaelrsweet/htmldoc/commit/85fa76d77ed69927d24decf476e69bedc7691f48,cvelistV5/cves/2021/34xxx/CVE-2021-34119.json,Markdown,Markdown,csv,references_fallback,CWE-787,CWE-787,true
9097,CVE-2021-34125,2fc1157f8585acc39f13a31612ebf890f41e76ca,github.com/apache/incubator-nuttx-apps.git,https://github.com/apache/incubator-nuttx-apps.git,https://github.com/apache/incubator-nuttx-apps/pull/647/commits/2fc1157f8585acc39f13a31612ebf890f41e76ca,cvelistV5/cves/2021/34xxx/CVE-2021-34125.json,JSON,JSON,csv,references_fallback,CWE-200,CWE-200,false
9098,CVE-2021-34125,555f900cf52c0057e4c429ff3699c91911a21cab,github.com/PX4/PX4-Autopilot,https://github.com/PX4/PX4-Autopilot,https://github.com/PX4/PX4-Autopilot/pull/17264/commits/555f900cf52c0057e4c429ff3699c91911a21cab,cvelistV5/cves/2021/34xxx/CVE-2021-34125.json,JSON,JSON,csv,references_fallback,CWE-200,CWE-200,false
9119,CVE-2021-35206,f78b7d18e509e28e71b65bbd4dfd52c16ca57c18,github.com/gitpod-io/gitpod,https://github.com/gitpod-io/gitpod,https://github.com/gitpod-io/gitpod/pull/4567/commits/f78b7d18e509e28e71b65bbd4dfd52c16ca57c18,cvelistV5/cves/2021/35xxx/CVE-2021-35206.json,Markdown,Markdown,csv,references_fallback,CWE-601,CWE-601,false
9129,CVE-2021-35415,19189a91d1eac9aa204b9439b82e3e73c8ac2e03,github.com/chamilo/chamilo-lms,https://github.com/chamilo/chamilo-lms,https://github.com/chamilo/chamilo-lms/commit/19189a91d1eac9aa204b9439b82e3e73c8ac2e03,cvelistV5/cves/2021/35xxx/CVE-2021-35415.json,JSON,JSON,csv,references_fallback,CWE-79,CWE-79,false
9132,CVE-2021-35502,2fde6476dc3173affc61874ba2adb35400a8fda5,github.com/MISP/MISP,https://github.com/MISP/MISP,https://github.com/MISP/MISP/commit/2fde6476dc3173affc61874ba2adb35400a8fda5,cvelistV5/cves/2021/35xxx/CVE-2021-35502.json,JSON,JSON,csv,references_fallback,,,false
9140,CVE-2021-3602,a468ce0ffd347035d53ee0e26c205ef604097fb0,github.com/containers/buildah.git,https://github.com/containers/buildah,https://github.com/containers/buildah/commit/a468ce0ffd347035d53ee0e26c205ef604097fb0,cvelistV5/cves/2021/3xxx/CVE-2021-3602.json,Markdown,Markdown,csv,references_fallback,CWE-200,CWE-200,true
9160,CVE-2021-36212,01521d614cb578de75a406394b4f0426f6036ba7,github.com/MISP/MISP,https://github.com/MISP/MISP,https://github.com/MISP/MISP/commit/01521d614cb578de75a406394b4f0426f6036ba7,cvelistV5/cves/2021/36xxx/CVE-2021-36212.json,JSON,JSON,csv,references_fallback,CWE-79,CWE-79,false
9192,CVE-2021-36770,527e482dc70b035d0df4f8c77a00d81f8d775c74,github.com/dankogai/p5-encode,https://github.com/dankogai/p5-encode,https://github.com/dankogai/p5-encode/commit/527e482dc70b035d0df4f8c77a00d81f8d775c74,cvelistV5/cves/2021/36xxx/CVE-2021-36770.json,Perl,Perl,csv,references_fallback,CWE-427,CWE-427,false
9193,CVE-2021-36770,c1a937fef07c061600a0078f4cb53fe9c2136bb9,github.com/Perl/perl5,https://github.com/Perl/perl5,https://github.com/Perl/perl5/commit/c1a937fef07c061600a0078f4cb53fe9c2136bb9,cvelistV5/cves/2021/36xxx/CVE-2021-36770.json,Perl,Perl,csv,references_fallback,CWE-427,CWE-427,false
9203,CVE-2021-3694,98fa476d46a4a7e5e9492ed69b4fa190be5547fc,github.com/ledgersmb/ledgersmb,https://github.com/ledgersmb/ledgersmb,https://github.com/ledgersmb/ledgersmb/commit/98fa476d46a4a7e5e9492ed69b4fa190be5547fc,cvelistV5/cves/2021/3xxx/CVE-2021-3694.json,Perl,Perl,csv,references_fallback,CWE-79,CWE-79,false
9204,CVE-2021-36977,37b781ace1b4228fc36483bb7e30c72ea9d4c3d6,github.com/google/oss-fuzz-vulns,https://github.com/google/oss-fuzz-vulns,https://github.com/google/oss-fuzz-vulns/commit/37b781ace1b4228fc36483bb7e30c72ea9d4c3d6,cvelistV5/cves/2021/36xxx/CVE-2021-36977.json,YAML,YAML,csv,references_fallback,CWE-787,CWE-787,false
9212,CVE-2021-37232,d72ccf06c98259d7261e0f3ac4fd8717778782c1,github.com/wez/atomicparsley,https://github.com/wez/atomicparsley,https://github.com/wez/atomicparsley/commit/d72ccf06c98259d7261e0f3ac4fd8717778782c1,cvelistV5/cves/2021/37xxx/CVE-2021-37232.json,YAML,YAML,csv,references_fallback,CWE-787,CWE-787,true
9213,CVE-2021-3725,06fc5fb,github.com/ohmyzsh/ohmyzsh,https://github.com/ohmyzsh/ohmyzsh,https://github.com/ohmyzsh/ohmyzsh/commit/06fc5fb,cvelistV5/cves/2021/3xxx/CVE-2021-3725.json,Shell,Shell,csv,references_fallback,CWE-78,CWE-78,false
